,word,total_times,proportion,aver_ret
4367,lukken,1,0.0,-0.0054280841221761465
4368,reorganiz,1,1.0,0.013843218978967542
4369,mytf,1,0.0,-0.003204415127683009
4370,sveen,4,0.75,0.002586288602615875
4371,modec,5,0.4,-0.00294359716079972
4372,hexagon,5,0.4,-0.01361037118056485
4373,tulan,2,1.0,0.006935492466304307
4374,banijay,1,0.0,-0.012932685583924979
4375,vinati,1,0.0,-0.007676730443656952
4376,payout,706,0.5056657223796034,0.00020928535597868018
4377,lumateperon,8,0.625,-0.023448294825906726
4378,pvl,1,1.0,0.0029579038130203906
4379,spellman,1,1.0,0.0005586774177396434
4380,birchview,1,1.0,0.09570028707017546
4381,consumo,1,0.0,-0.014943696926874578
4382,pingtan,17,0.6470588235294118,0.02019300105335457
4383,focusshanghai,1,0.0,-0.015056138231719038
4384,speedx,1,1.0,0.003994812320949507
4385,beresfield,1,1.0,0.004270356167202547
4386,kleitman,1,0.0,-0.00395403223349176
4387,caledonian,3,0.3333333333333333,-0.009474402451329616
4388,endostapl,1,1.0,0.025249250893617046
4389,investor,14456,0.4896928610957388,-0.00034739219272241704
4390,insley,1,1.0,7.088818473366702e-06
4391,tumilti,1,1.0,0.001154204018442925
4392,può,1,0.0,-0.19186276178602624
4393,acimax,1,0.0,-0.00815894806798303
4394,presença,1,0.0,-0.001834119654693063
4395,horton,181,0.4696132596685083,0.0003578276053985689
4396,sedran,7,0.2857142857142857,-0.011517447185963975
4397,invensi,1,1.0,0.004144086736434136
4398,dwayn,13,0.5384615384615384,0.006499483886270214
4399,highend,1,0.0,-0.022595377715733004
4400,millwork,4,0.75,0.002791051528434507
4401,lehmann,8,0.375,-0.002551309579664324
4402,cancerth,1,1.0,0.002677010555813581
4403,chad,55,0.43636363636363634,0.0043531381747169634
4404,toulen,1,0.0,-0.0019226618988391238
4405,resegu,1,0.0,-0.0052368006257175
4406,prca,1,0.0,-0.00976878062886605
4407,arkadi,23,0.6086956521739131,0.04095154524806221
4408,lockton,6,0.3333333333333333,-0.000801584805608659
4409,duynste,3,1.0,0.01396273452296824
4410,sight,260,0.47307692307692306,-0.0012991066583827016
4411,firewynn,1,0.0,-0.0078053350191743314
4412,opin,9,0.3333333333333333,0.00030137452597055154
4413,labaton,8,0.5,-0.012811458173682582
4414,italyian,1,0.0,-0.006061892320484199
4415,scholl,7,0.5714285714285714,-0.005367530741157557
4416,mlperf,1,1.0,0.0006894493818331068
4417,arlit,2,0.5,-0.0004702709179169899
4418,prepay,259,0.525096525096525,0.0014410054305730071
4419,jamelia,1,1.0,0.0034248763843074685
4420,throng,9,0.6666666666666666,0.010166241466382262
4421,skim,3,0.6666666666666666,0.019689778781633135
4422,mutum,1,1.0,0.05404237683016106
4423,toi,1,1.0,0.007978024695110927
4424,wsc,1,1.0,0.003565031222202081
4425,gruma,1,0.0,-0.0264835208005088
4426,wilderott,1,0.0,-0.010467152124670157
4427,boynton,3,1.0,0.006441910430221055
4428,intravitr,5,0.2,-0.025684738714484224
4429,autogril,5,0.6,0.009125255650872226
4430,juulmoment,1,1.0,0.01419443208871536
4431,burgdorferi,1,1.0,0.013309328625329029
4432,doblo,3,0.0,-0.021110498500992923
4433,xoma,21,0.5238095238095238,0.006315412410796163
4434,nominach,1,1.0,0.004767937185185236
4435,murren,11,0.5454545454545454,-0.002614327365139161
4436,giraff,2,0.0,-0.024185706768963748
4437,cartesian,1,1.0,0.004807098657152171
4438,oh,1,1.0,0.00469051276202311
4439,kitov,15,0.7333333333333333,0.007708952940886719
4440,chaoqun,1,1.0,0.011301730865403859
4441,jangada,2,0.0,-0.0073682121126760125
4442,transfus,16,0.75,0.01760866211634093
4443,sio,1,0.0,-0.06571861384427775
4444,esn,3,0.3333333333333333,0.004345559984688907
4445,molb,1,1.0,0.006400284201520264
4446,physiolog,8,0.75,-0.0012705381437217176
4447,phillipin,1,0.0,-0.003033346575247125
4448,wcsb,3,0.6666666666666666,0.012098493669395596
4449,jastrzebi,1,0.0,-0.012365998483434674
4450,suspect,463,0.42764578833693306,-0.006903095854818259
4451,slacker,3,0.3333333333333333,-0.009362610970160678
4452,schwarzenegg,3,0.3333333333333333,0.0027008019971130007
4453,inconclus,21,0.5238095238095238,0.016565607598732053
4454,qilu,1,0.0,-0.012839540375838987
4455,zeno,3,0.0,-0.013279879556047631
4456,jörg,1,1.0,0.013912339303030406
4457,ramalho,1,0.0,-0.031079951937984525
4458,utair,1,0.0,-0.00549842000361875
4459,medshap,1,0.0,-0.013074315044908476
4460,megastor,3,0.3333333333333333,-0.006824369583315522
4461,kerstin,1,1.0,0.007634379057251022
4462,anshul,2,0.0,-0.0043545222596305016
4463,akimov,1,0.0,-0.009368472605490749
4464,dece,1,1.0,0.05578320575675675
4465,devour,6,0.5,-0.004486080169012414
4466,gni,1,1.0,0.005717168176201387
4467,vakt,5,0.6,-0.0013347445245203162
4468,endeavor,80,0.425,-0.006936187777767935
4469,carollo,1,1.0,0.01041707916966381
4470,sadoun,3,0.6666666666666666,-0.021348938045127507
4471,olysiotm,3,0.6666666666666666,-0.0009918933180238622
4472,fdra,1,1.0,0.001039468767652459
4473,kazarian,1,1.0,0.005930489083152864
4474,permiss,944,0.4777542372881356,-0.0016396044942432351
4475,otway,3,0.3333333333333333,-0.006633092023296824
4476,bullnos,1,0.0,-0.025251494882206342
4477,intrast,6,0.5,0.003056993622008789
4478,furber,2,0.0,-0.02032210950285
4479,copolym,9,0.1111111111111111,-0.023945407854708656
4480,clc,134,0.4701492537313433,0.002317198907047581
4481,targarona,1,1.0,0.0032386531829732648
4482,annouc,3,0.6666666666666666,-0.0012745924413058694
4483,store,4772,0.510896898575021,-0.000700787450928447
4484,ewo,3,1.0,0.003796481852192783
4485,contenido,1,0.0,-0.005838733625101787
4486,vudu,6,0.5,0.002453634133702655
4487,samfloresxo,1,0.0,-0.008571084261373933
4488,majest,34,0.5,0.001281852009973802
4489,keycorp,40,0.375,-0.0030194476774525357
4490,bambang,15,0.6,0.004725068323737782
4491,morulaa,1,1.0,0.021939004111111056
4492,vidya,6,0.8333333333333334,0.008501685280767033
4493,unrepres,1,0.0,-0.02450209881289061
4494,ccnne,2,0.0,-0.006583073850121207
4495,ufpi,7,0.42857142857142855,0.003163241645526146
4496,okapi,7,0.14285714285714285,-0.008643900134685507
4497,kramlich,1,0.0,-0.005519636622754386
4498,thi,5,0.6,0.000722039916911415
4499,torghatten,1,1.0,0.005330525780984825
4500,geng,10,0.3,-0.005663469488373633
4501,exitbank,1,0.0,-0.0007364079132404942
4502,meisheng,7,0.5714285714285714,0.022901859054386915
4503,indianapoli,62,0.45161290322580644,-0.0026413286922132156
4504,ossenbeck,3,1.0,0.0370975546789559
4505,cata,1,1.0,0.011055512459135546
4506,vivopow,8,0.375,0.011980082479071187
4507,fetherman,1,1.0,0.016516263509803866
4508,recidiv,1,0.0,-0.009096117088886005
4509,krugman,6,0.5,0.002252086648672418
4510,beatl,5,0.8,0.0219252596663667
4511,reaffim,1,0.0,-0.0069000769274185705
4512,evangel,4,0.25,-0.018341733448873476
4513,soho,3,0.3333333333333333,-0.037853353908139785
4514,dumr,1,1.0,0.011146843012987044
4515,verbatim,2,0.5,-0.007768760999073847
4516,singhi,2,0.0,-0.04114230668450073
4517,eater,6,0.5,0.07690755363710854
4518,lenalidomid,4,0.0,-0.006954849054972448
4519,ametek,14,0.7857142857142857,0.011021404547274006
4520,esaxerenon,1,0.0,-0.06924366975380973
4521,shavel,1,1.0,0.01407718519775387
4522,settlment,1,1.0,0.0004458544072442599
4523,zach,19,0.5789473684210527,0.016883890468434408
4524,dollari,1,0.0,-0.19186276178602624
4525,ctcl,6,1.0,0.034630953812380336
4526,christiaan,3,0.3333333333333333,0.01668909447328681
4527,kingman,1,1.0,0.021437555841393143
4528,reserv,3520,0.4758522727272727,-0.00042081063131767634
4529,baiji,1,0.0,-0.017943513389813318
4530,maltes,4,0.5,-0.00721470146785493
4531,sicilian,2,0.0,-0.006296425199548822
4532,dqts,2,0.0,-0.01617152887167679
4533,stfl,18,0.2777777777777778,-0.028368828434890494
4534,hsm,2,0.0,-0.01753237784840076
4535,ovenden,3,0.6666666666666666,0.0028766718859113936
4536,hemolyt,14,0.5,0.038851483032587356
4537,mcls,1,0.0,-0.03399535717233145
4538,oram,14,0.6428571428571429,0.017360431527090475
4539,marguerita,113,0.49557522123893805,0.00304148331060599
4540,schacht,2,1.0,0.1061137700588235
4541,uberboat,1,1.0,0.018321957961439563
4542,demonet,13,0.5384615384615384,-0.007749245426686415
4543,ceri,2,1.0,0.002538847688020497
4544,cerenc,1,0.0,-0.0003646567997894237
4545,steepest,64,0.546875,0.0012526867148370461
4546,excelero,1,1.0,0.025461015987843748
4547,coincident,5,0.6,0.002672435891976338
4548,beckett,1,0.0,-0.0022184958970075195
4549,sconi,1,0.0,-0.015450967190138644
4550,nonfunct,1,1.0,0.005229668633782855
4551,pandox,1,1.0,0.00470654108317584
4552,bucaill,2,0.5,-0.017981750287292545
4553,structurea,1,0.0,-0.04801787077419359
4554,tivantinib,2,0.0,-0.10971007884300028
4555,poppycock,3,0.3333333333333333,-0.014026960508105294
4556,jaskula,1,1.0,0.01851888162318836
4557,overcompens,4,0.0,-0.010450160970739286
4558,burkhartsmey,1,0.0,-0.006090686999999999
4559,cardiovert,5,0.4,-0.001080747984867806
4560,breezhal,3,0.3333333333333333,-0.011988789858777847
4561,multidrug,5,0.6,-0.04520594317673091
4562,imprimatur,3,0.6666666666666666,0.0022596889843063185
4563,blumenfeld,1,0.0,-0.03988906241127342
4564,demaria,1,0.0,-0.008493269869324417
4565,norrod,1,0.0,-0.005519636622754386
4566,eilish,1,0.0,-0.007465007263869569
4567,ica,5,0.8,0.0011115962829909621
4568,poser,9,0.3333333333333333,0.029177635059549418
4569,autobio,1,1.0,0.02521620608056006
4570,pretti,545,0.44403669724770645,-0.003137404416743717
4571,xanadu,2,0.0,-0.01430671053010631
4572,washbasin,1,1.0,0.007811454114060963
4573,zypri,8,0.5,-0.0028339440377709085
4574,enviro,3,0.3333333333333333,-0.005900562725427084
4575,carrol,27,0.4074074074074074,-0.005531360473423291
4576,legroom,6,0.6666666666666666,0.00760133779420069
4577,urirox,1,0.0,-0.03200516502782064
4578,fisher,257,0.5136186770428015,0.0022377401456283755
4579,seismic,121,0.45454545454545453,-0.004377294607103715
4580,zok,1,0.0,-0.008470998271047253
4581,rrais,1,0.0,-0.07886913436526699
4582,zacateca,8,0.625,0.0055587359159775356
4583,hak,3,0.3333333333333333,0.0004842203237986767
4584,fse,1,1.0,0.006906248746388535
4585,nefari,7,0.5714285714285714,0.002344194813554337
4586,scheirman,1,1.0,0.08520057028571412
4587,rüegg,4,0.75,-5.441471013884619e-05
4588,mlnkrato,1,0.0,-0.07049302838589222
4589,preempt,50,0.44,-0.008044011861150278
4590,fininvest,1,0.0,-0.012459258095808407
4591,stakeshar,1,1.0,0.01452120135085764
4592,gtn,1,1.0,0.006034091735346695
4593,taxcutsandjobsact,1,0.0,-0.007938036952380897
4594,suncool,1,1.0,0.012047699736842178
4595,categoris,4,0.25,-0.0276742477884488
4596,employe,4557,0.456440640772438,-0.003138111852757084
4597,tougher,438,0.4748858447488584,-0.0005643480280728844
4598,propag,6,0.6666666666666666,0.009393822718879745
4599,wgp,2,1.0,0.0045681457470188
4600,soliudium,1,0.0,-0.008819839666666584
4601,xinyan,1,0.0,-0.06311765664453964
4602,ragan,4,0.0,-0.007860473176716684
4603,carsarr,1,0.0,-0.003921011037470846
4604,gmhm,1,0.0,-0.0028796016016261004
4605,downsiz,85,0.4470588235294118,-0.010442634378448527
4606,gbv,3,0.6666666666666666,-0.08420498794111626
4607,gdrs,2,0.0,-0.0074409566312087705
4608,thilawa,1,0.0,-0.0004255308076118541
4609,revenuefr,1,1.0,0.021712864222222253
4610,henni,1,0.0,-0.013006265392102844
4611,pneactiv,1,1.0,0.0007417142024416043
4612,techinsight,12,0.4166666666666667,-0.0004851580874794356
4613,cumbersom,41,0.4878048780487805,-0.0010749152021618637
4614,sagan,1,0.0,-0.010520123109517549
4615,matinloc,1,0.0,-0.0039622586095178726
4616,norwest,4,0.75,0.00549440112916123
4617,wrong,775,0.45161290322580644,-0.0029367573893148238
4618,monopolist,36,0.25,-0.00517655203359637
4619,pleurx,1,0.0,-0.005493751022984484
4620,khou,2,0.0,-0.011255365797626978
4621,medicar,348,0.5028735632183908,0.0009428208189130324
4622,tue,2,0.5,0.0036280223310642644
4623,halam,1,0.0,-0.009457159638376443
4624,olp,1,0.0,-9.948288150484407e-05
4625,hus,1,1.0,0.023862641897959082
4626,kasemsri,3,0.0,-0.01901837515130349
4627,lucr,1,1.0,0.01249493975056307
4628,tsipra,6,0.8333333333333334,0.052047966071470435
4629,coal,979,0.5148110316649642,0.00071440276197088
4630,victorvill,9,1.0,0.017817158455821876
4631,junzaburo,1,1.0,0.019676837397590432
4632,scamper,1,1.0,2.017088644811013e-05
4633,enviabl,15,0.4666666666666667,-0.002223967271061239
4634,sanguin,21,0.38095238095238093,-3.256261809658263e-05
4635,aronovitch,1,0.0,-0.010019553284518878
4636,bettadapura,1,1.0,0.014912526591342588
4637,pitchman,2,0.5,-0.0055230178652569
4638,hembla,2,0.5,-0.0003939432348261905
4639,pollin,8,0.25,-0.006334576806159296
4640,ackerman,12,0.3333333333333333,-0.013607647413096488
4641,herk,2,1.0,0.0033891253306151644
4642,bancario,1,1.0,0.006559815827556044
4643,hachett,2,1.0,0.002119784386393555
4644,gtl,7,0.7142857142857143,0.0014345687589440632
4645,airfranc,1,0.0,-0.0093138723173887
4646,nopsema,4,0.25,-0.0004040953939842464
4647,markten,3,0.3333333333333333,0.00013255321980249835
4648,divert,172,0.48255813953488375,-0.0017975944767158456
4649,scotti,4,1.0,0.03758781176090091
4650,creat,5112,0.4945226917057903,-0.0005569116093528982
4651,deg,3,0.3333333333333333,-0.0036461987540465923
4652,theopoli,4,0.25,-0.0030809428790869843
4653,redmandarin,1,0.0,-0.007100798951575323
4654,formichetti,1,0.0,-0.014224595185996931
4655,octoberth,2,0.5,0.0005671293681928412
4656,luo,8,0.75,0.028858339727497136
4657,subsidiaria,1,1.0,0.0017978808496484863
4658,castlelak,3,0.3333333333333333,-0.00872495391376341
4659,martel,6,0.5,-0.0033283620281338295
4660,isabela,4,0.5,0.001323835381073236
4661,ackman,175,0.6057142857142858,0.0033061657952623115
4662,sid,19,0.21052631578947367,-0.017770852042136343
4663,gdh,1,1.0,0.0062509493684211465
4664,doubt,862,0.46983758700696054,-0.0021981051867568063
4665,rubikloud,2,0.5,-0.0016485992176028907
4666,declercq,2,0.0,-0.004065689506979131
4667,deripaska,17,0.4117647058823529,-0.0007116379795847954
4668,intrathec,5,0.2,0.0012669044120561385
4669,grasshoff,1,1.0,0.007461866819839524
4670,acnb,8,0.375,-0.0024933411962452514
4671,nowak,12,0.16666666666666666,-0.026966733023758054
4672,harlin,3,0.3333333333333333,0.008806189231930064
4673,alphatec,18,0.3333333333333333,-0.010085367179268025
4674,owen,110,0.5181818181818182,-0.002246146450391974
4675,punhan,1,0.0,-0.003021198996306843
4676,anadarko,283,0.5512367491166078,0.0005241920313476413
4677,nucleic,3,0.6666666666666666,0.033761268980684316
4678,bnn,3,0.6666666666666666,0.0821515353164874
4679,behr,11,0.6363636363636364,0.007748782021092232
4680,elkem,1,0.0,-0.008713801366402877
4681,sompo,1,0.0,-0.01161593636395318
4682,widest,55,0.41818181818181815,-0.0004256003709425852
4683,similiar,1,0.0,-0.004568998678454079
4684,phishm,1,1.0,0.004401500727994482
4685,trailer,82,0.4146341463414634,-0.0012718427510023562
4686,tekla,10,0.4,-0.003881310790901546
4687,zensar,1,1.0,0.004298179334043821
4688,deyoung,1,1.0,0.01111047624023352
4689,ovul,1,1.0,0.015631440242263383
4690,sneakili,3,0.0,-0.003140093674743926
4691,ashburton,8,0.5,0.00210205904009714
4692,optymyz,1,0.0,-0.013145574642416804
4693,probabilist,1,1.0,0.003054861
4694,teal,38,0.7105263157894737,0.0031523770761159786
4695,propos,7220,0.48130193905817176,-0.002261977662841726
4696,riccciardo,1,1.0,0.012572173841274441
4697,mechana,2,1.0,0.0074773872215861395
4698,armor,33,0.5151515151515151,-0.004167522499394805
4699,buchi,2,0.5,0.0005659381988957668
4700,mump,4,0.75,0.008286002205746976
4701,supervis,254,0.452755905511811,-0.0008880437286345774
4702,perenni,21,0.47619047619047616,0.0034585866063062184
4703,kramar,1,0.0,-0.0031251264970629518
4704,shaughnessi,3,0.3333333333333333,-0.009704230002829935
4705,feasibl,175,0.5771428571428572,0.010058241603110588
4706,sometim,550,0.4618181818181818,-0.002746100715077679
4707,fliggi,4,0.75,0.008690048881864913
4708,zoeti,38,0.5526315789473685,0.0007374968449458413
4709,iata,25,0.6,0.002235377868262818
4710,donlon,3,0.3333333333333333,-0.008015534183990687
4711,cac,96,0.4166666666666667,-0.005682305122221203
4712,entré,2,0.0,-0.0033076935035173264
4713,escalatesdutch,1,0.0,-0.001274312798536772
4714,trefzger,3,0.6666666666666666,0.009464084378660873
4715,masev,15,0.2,-0.0531116569252667
4716,zew,12,0.8333333333333334,0.012442490621335511
4717,kapnick,1,1.0,0.08596890088235287
4718,cholestat,1,1.0,0.01852811880429255
4719,mscmd,4,0.25,-0.00586434873778568
4720,pariti,53,0.5660377358490566,-0.00029405483101868635
4721,hugentobl,1,0.0,-0.017500251000000067
4722,niebur,1,0.0,-0.2806285152689075
4723,darti,10,0.2,-0.0056917662152552355
4724,nairn,1,1.0,0.01593320102580497
4725,highfield,5,0.2,-0.00794415833673671
4726,pwt,4,0.5,-0.002434403291303774
4727,licat,4,0.25,-0.0032189319339379057
4728,snfs,2,1.0,0.004797303006882883
4729,maestro,31,0.6774193548387096,0.014519184158920038
4730,seam,21,0.3333333333333333,-0.0033526221597463546
4731,drudgeri,1,1.0,0.013073624125475379
4732,riesgo,1,0.0,-0.010603356258064493
4733,leontiev,2,1.0,0.006194744920253602
4734,badejo,1,1.0,0.014014833356164349
4735,cosara,1,0.0,-0.002923172
4736,synthon,3,0.6666666666666666,0.0056035283841657105
4737,ipso,19,0.42105263157894735,-0.011796084838337577
4738,chiplet,1,1.0,0.009817324940413985
4739,stasco,2,0.0,-0.004317266370290205
4740,mcreynold,4,0.75,0.007997700539087538
4741,droop,2,0.0,-0.008819088607069665
4742,cabeza,1,1.0,0.01751744451131224
4743,esprit,3,0.3333333333333333,-0.00032053339391117583
4744,neurolit,1,0.0,-0.0408328509124423
4745,röhrhoff,2,0.0,-0.013178027263873779
4746,ekso,20,0.45,-0.0054783354700136105
4747,lexinnova,1,1.0,0.00020013155790614848
4748,buchta,1,0.0,-0.03884596593367516
4749,thanh,4,0.75,0.004897724652899027
4750,van,588,0.4931972789115646,-0.00019814300199534382
4751,camelina,2,0.5,0.015295100967164934
4752,gemmel,1,0.0,-0.01363319010586775
4753,naohiro,3,0.0,-0.006792964590451016
4754,valoremrx,1,0.0,-0.012554547627556084
4755,hpms,1,1.0,0.012319716575447623
4756,olafsson,6,0.3333333333333333,-0.023845211266659824
4757,rarα,2,1.0,0.02481864095559832
4758,omantel,5,0.4,0.0012339981500326985
4759,komissarov,2,1.0,0.007109966545481835
4760,acccount,1,1.0,0.002830393702009741
4761,depict,47,0.46808510638297873,-0.009132429907410877
4762,lat,1,1.0,0.08415148131982943
4763,gather,695,0.4906474820143885,-0.0007221492296551863
4764,dumpnratv,1,1.0,0.003033624538920879
4765,cerrado,2,0.0,-0.031188387168723124
4766,bashar,10,0.4,-0.0007545307828782392
4767,shirbon,4,0.25,-0.0036336200952143977
4768,ritu,4,0.0,-0.15275313443355523
4769,puchas,1,1.0,0.06780019401226083
4770,wja,6,0.3333333333333333,-0.0030933733969008225
4771,venbio,14,0.5,0.011968230938472971
4772,insuranc,1,1.0,0.0033655334446849768
4773,noventi,1,0.0,-0.020938472684877186
4774,skift,5,0.0,-0.004032778210539633
4775,salazar,13,0.38461538461538464,-0.005824897988676499
4776,heffner,1,1.0,0.07661241875493112
4777,fairpoint,7,0.8571428571428571,0.018587741020412902
4778,insect,13,0.23076923076923078,-0.0032199891539509804
